"aceB";"asnA";"atpD";"atpG";"b1191";"b1583";"b1963";"cchB";"cspA";"cspG";"dnaG";"dnaJ";"dnaK";"eutG";"fixC";"flgD";"folK";"ftsJ";"gltA";"hupB";"ibpB";"icdA";"lacA";"lacY";"lacZ";"lpdA";"mopB";"nmpC";"nuoM";"pspA";"pspB";"sucA";"sucD";"tnaA";"yaeM";"yceP";"ycgX";"yecO";"yedE";"yfaD";"yfiA";"ygbD";"ygcE";"yhdM";"yheI";"yjbO"
-2.68671957451509;3.25234346103233;-2.17374326206404;-0.133356535789542;1.47065375867072;3.70339256705058;1.20387787735086;3.43459765934721;1.18619158086928;1.56754739096507;0.760849501369724;-1.36057443060089;1.03323528067765;0.182004540842412;0.64534621772935;-0.881993391136842;1.54722616316417;1.78543494849124;-0.721910679529908;-2.51908571372839;-0.900018991846075;-2.76645030013346;2.19496498891698;1.11566291863102;1.92612509593866;-1.33179039196644;1.30133861044589;0.559127372291436;-1.18432407815714;1.27307486207292;1.23329583697587;0.850100407855136;1.75670543991719;-1.17148676513651;2.53026441356898;0.269626027614768;1.16436999198942;1.32408717730416;-1.05143165358871;0.0301184296761501;-1.2550781146026;1.71884299979922;3.82725499927885;-0.164404463677714;1.34257165152091;0.731269138559079
-4.60919171977004;3.78900926741396;-3.41906737509795;-1.30897252343107;2.32214027044695;1.84236984294341;3.9162052696584;3.90192483576937;0.791337738363166;2.73646881584294;2.10545321148018;-0.184311861613761;2.05177784756994;0.552874058819587;3.08457907675081;-1.96429169506869;2.65992428412992;2.0506226430294;-0.390619709088979;-0.59611915700415;-0.1009345777014;-4.41592705242049;2.56447612533887;1.24406229579202;4.48810133742701;-2.14588014037448;1.47883240439923;-0.567802132784394;-1.41408110312794;1.74545679205926;1.45544171662997;0.675057391756394;-0.554367960096283;-2.49654166522223;5.54458200446704;-0.0638251148808753;2.89376352775813;2.15107924981691;-1.97863012458443;-0.245670156882126;-0.341456453617716;2.7326350626301;5.0179736260268;-0.526241509463359;2.72289188901251;3.3770240116981
-3.52519706951646;2.79269524379179;-4.04633858472152;-0.0307855528018656;1.51174836489397;3.72558540999804;2.27090774607021;2.51846968342939;-0.396147085550805;4.7199858924239;2.17896399766725;-0.10065889609563;2.45486638140394;0.985501419289587;2.06211682691003;-0.188889522642179;2.54373232385799;3.38333591298624;-0.74121571516615;-3.21662898539367;1.36341355119866;-3.56363409822469;-0.251028480569566;-1.509788838321;0.738564087674851;-3.22519965589739;2.62864905744506;-0.943792598066683;-3.63552837961502;2.73319752389347;4.33223742882933;0.457625555507809;-1.79406909633873;-1.54235320523474;8.3473639748827;-0.106249846230967;1.9349283756563;4.5239182953327;-3.22532385907564;-0.491779317232334;-2.38099673459051;3.56526548614025;3.70137370286361;-0.303802606232359;2.4003693897604;2.49640469172272
-3.64705905961335;5.11315327652312;-4.74984317038753;-1.54839618262957;3.01919912707472;0.251233269544931;5.41520847580931;2.24359391892098;-0.642568119413558;0.670199240541764;3.77140122653366;0.412042937352163;4.39724185828936;1.28771865449736;1.8773737918616;-1.40899185341705;3.54727142538573;3.48614106107227;-0.566887641811562;-2.12270703557196;1.20128858013748;-3.63975108212312;0.752668754320682;0.172427580499104;0.271460845449357;-1.46894530850606;2.87445455002566;-1.71847356516609;-2.47235690833697;1.79413942616375;0.344213741937954;-1.01324750544795;-1.84908473200404;-2.49993904123838;1.27532879998274;1.03909249903238;4.11161117566401;1.00779457644559;-1.01859749824114;1.43209072536765;-1.4892516126379;2.49163730839704;5.94454514593463;0.0659860431415963;3.82603755689397;0.0931226736258565
-1.93171121492892;1.87946752279746;-1.9400523575627;0.767305295076295;1.40741981257049;1.71576190159477;1.28914887403758;2.44058219856374;0.801446815242912;3.24122780769423;-0.410425460611717;0.0708461825995015;0.217723972285154;1.52528738584484;1.42601930190338;-0.844259023548246;0.30699413788588;0.698296100350374;-0.929927017433126;-1.22730860310597;1.93905242741861;-1.81409339007695;4.12646163755789;4.05820598973102;3.94870272613798;-2.85983843807178;0.476500710046498;-3.29017327902273;-0.353262449875613;3.23733553724961;3.52960656972311;0.0297173389677829;-1.80923792449563;-1.11923761393682;5.44546866234328;1.13919980465598;-0.106836589141481;3.39945292212605;-2.83297161579988;0.133878032156138;-0.810120345276371;3.58170140226366;2.4731313139994;0.0260582817506142;0.126198248781559;2.75702735228316
-1.6106295354563;1.89968661393961;-3.21842892860263;-2.38280486940125;1.8759545190816;3.94860626238345;3.454428825377;2.50707638421985;0.766949688060999;2.68862784227863;2.31786821392753;3.19793903075569;2.92091672577463;1.79107969247623;0.269469184786537;-2.79898869672602;2.49429499154863;3.35854100234476;-2.15227501700774;-1.24493887084282;2.64784098495157;-1.83256599574107;0.21490340422211;-0.0382778991872141;0.198690282524067;-2.73723424724218;2.9851159406216;-1.19325801424787;-3.78876751781512;2.273147145805;2.72565327425633;-2.9677897808219;-2.54785222496852;-1.93806240979823;3.93934694138679;2.21926320590114;3.47324344523795;2.47873470222918;-2.09519898548186;1.93871636981778;-0.58167311894366;2.37782973968809;2.12687816500451;1.95071413686543;2.65648788032602;1.5942080564195
-0.991327427847634;1.65974975591911;-1.8967235026468;0.0988836675818323;1.67871723623371;2.17455005967945;2.18710464792585;0.0746118492454556;-0.00524502369638102;2.8488331973888;0.371326775925706;1.78691601672588;-0.440373929261541;2.09859779857826;0.300612774811205;-2.50896685545505;1.15124965422563;1.33470093932085;-0.272060766957066;-1.42942389653885;2.90264701471944;-1.50134236990323;1.20847211296889;0.641001142303647;0.97100721641674;-2.37213222671828;0.684728492684426;-1.4864783102859;-0.557983009113693;3.10515862263515;2.91657176005611;-1.91348349564834;-0.879055440547019;-1.72605487228871;5.79901700215314;2.54629611039788;-0.0144855876394959;1.97859113278031;-2.30809524068515;1.9706603353731;-0.904344537585719;1.1548893463214;1.64689558538294;0.287680464973848;0.548806097809847;3.03448395390403
0.128578687353452;0.668216422675887;-1.00268839643233;-1.6302378362489;0.363162858387405;0.21437020140667;0.588206831880518;1.59274124845128;-2.49741561067567;-0.128894702761168;1.36942893381129;-0.0662329584582773;0.196826688560456;1.92168431402055;0.0971883169005306;-2.86084952374288;0.71579661148091;0.892406843231866;-1.27670460535013;-4.75808081494076;2.79583554560941;0.0865404343639723;-0.485857815548944;-0.00710365231013244;-0.780622589494951;-0.369688319246539;0.170914439492533;0.327878659992527;-2.98229929581237;0.130313915838349;-0.11752188977997;-1.72031996268977;-1.07329210412805;-1.01288854580189;-0.540040029942956;2.01817069249023;0.302438171431615;1.06255049316675;-0.766933976874657;1.44826764052614;-3.57190629575841;0.158554250062688;0.00189935492515936;1.20466274068205;0.232247412937728;0.421945369210563
-5.74392045777571;5.83740618267838;-4.71662401426466;0.0632765073391452;2.86035399750535;2.34718889596766;5.10527154122054;2.5438104561786;0.0722423471442342;2.21910049066883;2.83268274788736;-0.344762841010835;4.30904273073911;0.127625418813479;3.35089367533651;0.33686326197751;3.37660849886388;4.47737236778976;-1.14804716755257;-1.15392117342768;0.48626824321517;-4.95546452749518;0.748486223151313;-0.966341648996271;1.98967200772106;-2.225036519147;4.28106188013328;-1.64905056128999;-1.80114434682278;1.95112851183449;2.44861077477306;0.770536421980062;-1.7024808129528;-2.65324655211216;5.12134623006666;-1.40711280549152;3.73574010112146;2.25676391814263;-2.34139088129776;-0.806017694845607;-0.71994064828541;3.34312623272804;6.55899775286846;-2.4146841610064;3.53702467559839;-1.45903170185585
-0.997189180580673;2.23458236824529;-2.91991565116915;-2.29036012127241;1.20397801317354;2.15791563770442;3.11731507183901;3.61517703903627;-1.42332783984433;2.58991301913839;1.82927588651684;0.878893550306063;1.08546655478193;2.36843058417949;2.90122399423084;-2.05213029642094;2.19273519534959;1.4013235332986;-2.72203049459764;-3.21208104288977;2.91032774049727;-0.737836968060699;0.831828247454822;0.137687810097853;0.932272714578936;-1.13259387846925;1.36926551525835;-1.57795611434975;-1.41711827267129;0.88811632595472;0.929094968879372;-1.97383241112029;-1.81238745769558;-2.23908445494052;3.26796330036057;1.56114902019738;1.76135179747899;2.38532979698672;-1.11594353433114;2.01101338125371;-2.14649241511525;3.04455612622756;2.30798567630269;2.69332933540436;2.15985648041632;-0.437126864180689
1.14293696097129;0.892405879814899;-2.0962527246806;-2.52673429467128;1.38990113440597;1.29428027845758;0.941170780748817;2.13794729274436;0.645790134130261;2.97634738829184;0.480699090197109;1.07831504806928;-0.45228481917464;1.88925127014976;0.9978660125542;-2.95022073976019;1.05520357981325;0.211803042261773;-3.85776388059721;-1.22930921616838;1.5865086038959;0.88964790339013;-0.184719325277441;-0.610342120369864;0.617964379042795;-2.07891911830374;-0.234849469278064;-1.26527397981124;-3.24407355344112;1.8847216264938;3.07026995075143;-3.39877313793056;-3.31217866023153;-1.98838681378717;5.35958266441694;1.11056628112191;0.788817522596803;3.2732526684921;-2.49664295241001;2.43699672031192;-0.572701697268828;2.47968968146451;0.599166255101694;3.41974158306658;0.529933528120595;0.186073270967501
-2.86501853389413;2.98589649035595;-2.3278721799755;0.406532417106399;1.74639480252838;-0.252965316427531;2.61546111925175;2.02912266662383;-0.669916618875555;3.67900234209292;2.5736212302919;0.263923312273207;1.3409064411671;0.701307188364038;2.40216297446066;-1.04091789677274;2.33267669261749;0.300889289204713;-1.75844130895355;-4.10721498372031;-0.202519047309215;-2.66575368896506;1.30845228912716;0.187530927515049;2.37370518226362;-2.11044516058978;0.333567533322442;-1.73827473814595;-1.91943225622411;2.06658085180914;2.42455651674119;-0.8117788339682;-1.6474554222282;-2.2544907895898;7.03661897703113;0.371868204877508;2.57154039077549;3.92855054488568;-2.47060800683682;0.537268933829014;-2.33409270971959;1.9000397254324;3.3028436961806;1.65666296750025;1.8777881062418;4.45589130261358
-1.87008453794154;2.03653521602212;-2.4973931477096;-0.642112563136215;0.847139875951517;1.79714742424092;2.5114193580944;-0.0557092829371513;-0.817562534385014;2.15563166902921;1.45072609377728;-0.924040199235977;1.06844864740991;0.331805096548525;1.74680313806325;-0.654207834891063;2.56581264278643;1.64791045097199;-0.0682962435340223;-2.89817958113641;0.447050538235189;-1.78577537475264;3.76133408494315;2.92786912764921;3.8009586904388;-0.828926361525204;0.927376700193695;-1.40936249757427;0.0820202828821177;1.12970324672842;1.04949421863311;0.465802364698439;-0.0359948247317802;-1.13527420240804;2.1414770587791;-0.689629167934073;2.19251345053756;2.0040649175974;-0.708308475399731;-0.317564253108878;-2.16790272328329;3.11286493944673;2.03956390456395;-0.95599789364346;1.9092191403831;1.68309134806284
-1.59664031432462;1.53786746757498;-1.5588326830349;-1.60492377309653;1.1105346965612;0.951596421241442;1.13801269609917;2.35949974243702;0.564642896566553;3.28218066381341;1.1158024788402;2.71296204615499;-0.920732023238962;1.73284631239807;3.08798671978609;-2.72186110881453;1.17912074272265;-1.02042048301191;-1.13063972066953;-2.17915089515408;1.93366539641133;-1.64380756469856;2.69684106903469;2.46431044455526;2.99101659261284;-2.19043055152272;-0.709526194333587;-1.60221900107098;-1.33267195306712;3.00304505541598;2.67159597544703;-1.90367767724089;-3.05197040577529;-2.16347379537036;4.26324379454135;1.18657508629907;0.310658034858927;3.62813793862851;-2.38626840105289;0.661742581419248;-1.23037640170984;4.36811844368673;1.57373986809174;2.50609576408303;0.355617710229157;1.58574748729225
-0.762436728738687;2.16097885244385;-2.16479814664584;-1.97624104569036;1.32458339165558;1.18397392476586;2.61365023723248;2.28405382257669;2.52751147180925;3.73056166695495;0.646862692198249;0.724332668249548;1.3376416716834;1.44363613891576;2.25730856009424;-1.32930881502395;1.43943304669341;1.81947912696389;-1.86661986140213;-2.80969617245938;2.42166823995981;-0.648286875158634;1.66494391939475;0.738036331411191;2.0669371762586;-2.95570830867665;0.64980753311712;-2.62708225539858;-0.639255041712468;2.80750646770843;2.92701717482181;-2.09466189062865;-1.30074647129398;-2.27288279717115;6.36325859164234;0.234408540697964;0.933719446610445;3.33063296469758;-2.652809071661;1.33198549243973;-1.26912330343964;4.23920224898109;1.94800770712976;3.01088938111705;1.36583322553039;2.1274555910639
1.60497034796079;-0.506331869748882;-0.303877206929169;-0.921638425240764;0.163964220773722;4.6185944249039;0.768682513991167;0.0220137638855983;1.86452338769226;3.4038956324028;-0.551927927176251;1.34898985265836;-2.06723862616342;1.70959181142768;-0.293496833638916;-1.51755591996337;-0.276200774009104;-0.905659565355523;-1.6931304623468;0.386308834152822;1.32744117050161;1.13868139743615;0.788434904310518;0.478188579520954;0.0138600996320499;-2.72943389253792;-1.30236397037401;-3.71811780617393;-2.2052466233045;3.7456282702948;3.59169211440606;-1.54718592222051;-0.445311234196715;-0.5932264064675;3.48581236433862;2.23258975575293;-1.02840234746518;3.14819018906012;-3.09146790715174;2.43834088513427;0.65920092805815;1.09305222725203;-0.93238701635011;1.22876292221928;-0.984387059554457;-0.402674892664495
-1.4491961581228;1.7747876144962;-1.381314757157;-1.11660107395721;0.723919012562431;2.54748614185326;0.493895973049631;0.931881011977174;1.82333108350321;2.20659830975673;-0.999931358566088;0.2840191927437;-0.692347819869273;1.91560733082104;1.14090842268807;-0.275877221134977;0.057341249404709;-0.766195758492205;-0.533819613402596;-0.944463829022317;1.13096954367151;-1.21890443730397;-0.770020406052145;-1.10803934304281;0.254739164894195;-2.82913618969977;-1.4826236802529;-1.02805639067515;-1.65602549132923;2.11629515069583;2.73788041072871;-0.426406235253611;-0.41803299212855;-1.13090363466883;4.99443479072268;2.36956932710422;-1.05043145156408;2.1050275191495;-2.39858850592395;1.67488961653748;-0.447884996752832;2.57469146804188;1.63408511170489;1.24264162846398;-0.381499073890449;0.496271774074388
-1.72046354703647;2.32503104837765;-1.38132865188392;-0.12387042578361;0.575314967677803;1.92282477887105;0.146266063818906;0.915994761811664;2.07821024702562;2.48548524202464;0.366584388320327;-0.0487076654897363;0.0890469641067909;-0.334265378907453;-0.733146240913017;-0.0408250328045836;0.321372572637884;1.17844974374802;-1.06830207787617;-0.677726299132122;-1.20740775258235;-1.54067642145232;0.235929806040356;-1.30032529563256;1.48407949701356;-3.04330677325025;0.209907614157825;-2.15201582151517;-2.38255890963461;2.41709362190271;2.70895040808323;0.40886871862563;-0.134879853534498;-0.818925526508784;6.58590029812969;-0.0057603243737982;0.422438725287944;2.79434349764559;-2.4365745029894;0.396132607713498;0.227587257496231;0.934154628264281;2.65839911490898;-0.451658774565305;0.0466753928413628;1.91729670064323
-0.268529991855634;-0.195931345580923;-1.33435874038829;-1.67593862550583;-0.37780964678814;2.99972949331859;2.05774313277584;-0.538387322839261;-0.917792774361817;3.68440395514964;-0.025879031942858;0.038790563843158;0.800831075111923;0.602276353311593;-1.94227594380891;-2.02341076329371;0.114641006727928;2.20308704256336;-0.621930399141105;-4.17491899463552;1.77228350959287;-0.150448441065062;1.9069465776247;1.47228706147812;2.32666183113036;-2.67440564164082;1.30100871643245;-1.53309025658599;-1.46569022774913;3.42248151502133;2.99428313524914;-1.29606275623032;-1.06260615640501;0.024878433395503;7.00058291907563;1.48743580373985;0.408884067853694;2.6630398713216;-2.6556985892442;1.27090256400453;-2.38630194578011;1.9453587498805;-0.214643509275567;1.56648998125991;0.204208231881008;4.14137362933091
-0.134988051818409;0.98916332782666;-0.790902615577891;-1.24032200661866;0.796473338359613;1.63035602247701;1.18275442528457;1.89381688311145;0.545232603293728;1.90099704031495;-0.0540893372859255;0.0273190567557788;-0.681337606414124;2.30075914518502;1.8550987492553;-2.22760526297542;0.811665004103603;-0.571899575583108;-0.786373881970673;-1.01758222505188;2.17279209877555;-0.221365061640825;3.26067056545482;2.9211938019977;3.22754360948522;-1.03593621574102;-0.901001684814439;-0.429383734746242;-1.06811748701332;1.04898880372491;-0.266792426287452;-1.98853706976252;-2.40356913794358;-1.15077059410951;3.79647998800627;2.33319703540423;-0.00536439438572245;0.767517731643899;-0.991752665353687;1.69999197101229;-0.30188841177953;1.67159698088736;0.750106499367622;3.01481937326603;0.254649205072829;-0.307467158445199
-1.22387691999214;0.986684268943841;-1.23453541043329;-1.01942570410964;0.240279682762012;0.758296785557036;0.345779627603002;1.51401223153875;-0.069626035341534;2.28987222972453;-0.455968882513946;1.12206157186444;-0.222907650939204;0.168799263952633;2.95775182794016;-0.0199469875087784;0.405374981500673;0.587308392690469;-2.59169790256358;-0.957269387493419;-1.38183040309232;-1.54212693822878;1.06655348592364;-0.0720756029236949;1.86684096483031;-1.56126365369971;-0.722912195107396;-0.375564698821976;-3.57370868332199;1.46394777936293;1.7173323773037;-0.304650165627349;-0.129511113420827;-0.948023332153865;4.22088445241808;-0.939908984412171;-0.741433604683813;2.24344844464348;-1.50372231016012;0.153572075361032;-1.10360688012999;3.44016237445671;1.09492101824258;-0.307878484910582;-0.0940274600863724;2.34245736223708
-2.24044588282828;2.44691525229528;-2.65402375422366;-2.66624816730201;1.53987636315769;1.00974658645143;3.59964201461715;0.646848958082429;0.321143257043932;1.2088129829418;2.10927155405652;3.3192962488624;1.1778694411759;0.992287892765815;0.0499692701715553;-1.32043995200711;1.71695032005082;1.74014148456506;-2.4685052854662;-1.95410582099787;0.748566944617526;-1.75506400631662;1.18311158284936;0.779861339478754;1.65345284656558;-0.95522600844706;1.24288559681978;-0.330792312907269;-0.784104425872272;0.635403420493805;1.17166314501643;-1.85932458617275;-1.36529622589534;-1.44842921434714;2.11769007206937;1.08581200605117;3.02470042426518;0.877588118060335;-0.55521738681966;0.921511666915974;-1.08679744900135;3.03776655795079;2.19013891714515;2.28556263093123;2.05962385632016;0.720067706108972
-1.64167052820313;1.34595359803595;-1.40623234314444;-1.82661378021912;0.650853503913529;1.52756867225082;1.26451362463226;1.96570834580394;1.18588297199498;3.94097702119001;-0.425758069017658;0.856628622018885;0.848055993337798;-0.204360611973804;0.663225497148137;-1.46049310270021;1.21385283466528;2.34796154756618;0.0800079668417074;-1.03349794678526;-0.490022183053839;-1.44653266300626;1.9715622960777;0.977541107097242;1.4028983039827;-2.57494906067982;1.5207220252652;-1.20256029158926;-0.0755622736647896;2.4537444386683;4.55693328055824;-0.513234559909029;-2.19775571534708;-1.58137417290093;6.02556709083528;-0.879686617600464;0.593199732049256;3.06035897138008;-2.74700165748649;0.400873188238349;-0.0693115261316064;3.37430028991627;1.58116694757581;1.87696229611359;0.434754389509794;1.53890839834354
-2.58566166652153;3.10026200773071;-2.33398971738314;-1.37313887514882;1.5745536618635;2.841836225304;3.09197919881321;0.426264632818694;0.57899864393904;3.67072491888841;0.655510529687201;0.447378759836172;0.679484784769811;0.149653260743201;1.11577043430457;-0.369828582128754;1.56553559347652;-0.0231349595175996;-0.932878995622568;-1.5110664362298;-0.435657124926321;-2.94186801442764;4.27512783719125;2.83174367091192;3.63029330686066;-2.8308063252761;-0.191231282961685;-2.57440166166061;-0.942471429963076;3.26871878118932;3.65219203929996;0.363817614302024;-0.78318347930755;-1.77587735935098;5.40345967621762;0.16750708998455;0.981527216948896;4.02426039346551;-3.01611751765973;0.613469358636965;-0.659568881649002;2.4483547156068;4.01120825281134;0.564991292461147;0.978925632504052;2.0584704141352
